Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle,Rating
01-08-2014,Friday,12:32:00 AM,EL HOTEL 75 Macombs Pl NYC,Diplo,4.949402004
01-08-2014,Friday,12:32:00 AM,JFK B6 2,Diplo,3.721124302
01-08-2014,Friday,12:32:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX",First Class,4.570877798
01-08-2014,Friday,12:33:00 AM," 100 Aldrich St Co-Op City, BX",First Class,3.094557207
01-08-2014,Friday,12:33:00 AM,"5-8g fordham hill 2400 Sedgwick Ave Jerome, BX",Diplo,4.152170727
01-08-2014,Friday,12:33:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.870406006
01-08-2014,Friday,12:33:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.338094976
01-08-2014,Friday,12:33:00 AM,"MAIN GATE 2400 Sedgwick Ave Jerome, BX",Skyline,4.023229858
01-08-2014,Friday,12:33:00 AM,"PARKING 2468 Jerome Ave Jerome, BX",Diplo,3.466900476
01-08-2014,Friday,12:33:00 AM,VERO WINE BAR  NW E 77 St NYC,First Class,4.45388238
01-08-2014,Friday,12:34:00 AM," 1000 Grand Concourse Cortlandt, BX",Skyline,4.153604191
01-08-2014,Friday,12:34:00 AM,"BARBERSHOP 265 E 184th St Fordham, BX",Skyline,3.768051053
01-08-2014,Friday,12:34:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.942539068
01-08-2014,Friday,12:34:00 AM,motel parte atras 2500 Crotona Ave Bronx,Diplo,4.517250254
01-08-2014,Friday,12:34:00 AM,por el frente 150 W 225 St NYC,First Class,3.561309614
01-08-2014,Friday,12:34:00 AM,"riverdale diner  nw Kingsbridge Ave Kingsbridge, BX",Skyline,4.733151649
01-08-2014,Friday,12:34:00 AM,"SEA FOOD CITY 459 City Island Ave City Island, BX",Skyline,4.289319615
01-08-2014,Friday,12:35:00 AM,"  E 139th St Mott Haven, BX",First Class,3.108510417
01-08-2014,Friday,12:35:00 AM,55 Water St Nyc,Skyline,4.722804141
01-08-2014,Friday,12:35:00 AM,"creditcard 1735 Townsend Ave Morris Heights, BX",Skyline,4.691135278
01-08-2014,Friday,12:35:00 AM,"cridit card 584 E 137th St Mott Haven, BX",Skyline,3.045549883
01-08-2014,Friday,12:35:00 AM,"la gomera nw E 149th St Cortlandt, BX",First Class,3.650685059
01-08-2014,Friday,12:35:00 AM,viva lounge  nw Thayer St NYC,Prestige,3.262385472
01-08-2014,Friday,12:36:00 AM," 100 E Mosholu Pkwy S Fordham, BX",Prestige,4.015384817
01-08-2014,Friday,12:36:00 AM," 1040 Jerome Ave Cortlandt, BX",Prestige,3.556675265
01-08-2014,Friday,12:36:00 AM,"Barberia 2412 University Ave Jerome, BX",Prestige,4.470369373
01-08-2014,Friday,12:36:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Skyline,3.454609642
01-08-2014,Friday,12:36:00 AM,vacca lounge 416 West 203 St NYC,Diplo,3.997632046
01-08-2014,Friday,12:36:00 AM,"van cortlandt motel  nw Broadway Riverdale, BX",First Class,3.250324832
01-08-2014,Friday,12:37:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",American,3.808338414
01-08-2014,Friday,12:37:00 AM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX",American,3.131433361
01-08-2014,Friday,12:37:00 AM,"Credit card 4575 Park Ave Fordham, BX",Prestige,3.353631472
01-08-2014,Friday,12:37:00 AM,salon 4996 Broadway NYC,First Class,3.533174473
01-08-2014,Friday,12:37:00 AM,"san barnabals hospital  nw 3rd Ave Tremont, BX",Prestige,4.953151768
01-08-2014,Friday,12:37:00 AM,vacca lounge 416 West 203 St NYC,Diplo,4.329542157
01-08-2014,Friday,12:38:00 AM," 1000 Freeman St Foxhurst, BX",Diplo,4.047682644
01-08-2014,Friday,12:38:00 AM," 1014 Gerard Ave High Bridge, BX",First Class,4.456242806
01-08-2014,Friday,12:38:00 AM,"718 LOUNGE SE Webster Ave Tremont, BX",Diplo,3.571091108
01-08-2014,Friday,12:38:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Prestige,4.906718436
01-08-2014,Friday,12:38:00 AM,JFK B6 ,Diplo,4.430712325
01-08-2014,Friday,12:38:00 AM,restaurant 246 West 38 St NYC,Diplo,4.672236922
01-08-2014,Friday,12:38:00 AM,salida en dongan pl 4672 Broadway NYC,First Class,4.990182901
01-08-2014,Friday,12:39:00 AM," 1000 Duncan St Baychester, BX",Diplo,3.148145536
01-08-2014,Friday,12:39:00 AM," 1011 Freeman St Foxhurst, BX",Diplo,3.176122012
01-08-2014,Friday,12:39:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.443938397
01-08-2014,Friday,12:39:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo,3.482155027
01-08-2014,Friday,12:39:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.515843411
01-08-2014,Friday,12:39:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Carmel,4.028087136
01-08-2014,Friday,12:39:00 AM,"CREDIC CARD 2348 University Ave Jerome, BX",Prestige,4.252316407
01-08-2014,Friday,12:39:00 AM,"squina ne Bainbridge Ave Williamsbridge, BX",First Class,3.43415317
01-08-2014,Friday,12:39:00 AM,"uhaul  nw W 230th St Kingsbridge, BX",Skyline,3.046746985
01-08-2014,Friday,12:40:00 AM," 1013 Freeman St Foxhurst, BX",Carmel,3.113434242
01-08-2014,Friday,12:40:00 AM," 1022 Longfellow Ave Foxhurst, BX",American,4.899680363
01-08-2014,Friday,12:40:00 AM," 1032 Ogden Ave High Bridge, BX",Diplo,3.380886167
01-08-2014,Friday,12:40:00 AM,550 Madison Ave Nyc,Carmel,3.768859836
01-08-2014,Friday,12:40:00 AM,"555 SALSBURY PARK DRIVE East Meadow, LI",Skyline,4.97521948
01-08-2014,Friday,12:40:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo,3.955320975
01-08-2014,Friday,12:40:00 AM,"PARKING 2468 Jerome Ave Jerome, BX",Prestige,3.434391888
01-08-2014,Friday,12:41:00 AM," 10 W 182nd St Morris Heights, BX",Diplo,3.268605981
01-08-2014,Friday,12:41:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline,4.159697247
01-08-2014,Friday,12:41:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo,4.670569499
01-08-2014,Friday,12:41:00 AM,"MOTEL 3801 Boston Rd Co-Op City, BX",First Class,4.256193602
01-08-2014,Friday,12:41:00 AM,vacca lounge nw W 203 St NYC,First Class,3.156580712
01-08-2014,Friday,12:42:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.959163187
01-08-2014,Friday,12:42:00 AM,"credi card 2305 University Ave Jerome, BX",First Class,3.899132292
01-08-2014,Friday,12:42:00 AM,"sillouhette  nw Broadway Kingsbridge, BX",Skyline,3.458231583
01-08-2014,Friday,12:42:00 AM,TRATORRIA RESTAURANT  NW Broadway NYC,Carmel,3.826118435
01-08-2014,Friday,12:43:00 AM," 1027 Leggett Ave South Bronx, BX",Carmel,4.255337447
01-08-2014,Friday,12:43:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.481697996
01-08-2014,Friday,12:43:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.252716708
01-08-2014,Friday,12:43:00 AM,"dealer NW Macombs Rd High Bridge, BX",American,3.179870287
01-08-2014,Friday,12:43:00 AM,en el restaurant sw Fort Washington Ave NYC,Skyline,3.660538434
01-08-2014,Friday,12:44:00 AM,  RANDAL CASTLE HILL CORNER  Bronx,Skyline,3.222091411
01-08-2014,Friday,12:44:00 AM,"  Westchester Ave South Bronx, BX",Skyline,4.704868792
01-08-2014,Friday,12:44:00 AM,"parkeo nw Edward L Grant Hwy High Bridge, BX",First Class,4.616066407
01-08-2014,Friday,12:45:00 AM,"  Brook Ave South Bronx, BX",First Class,4.235999824
01-08-2014,Friday,12:45:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",American,3.581654571
01-08-2014,Friday,12:46:00 AM,  149 grand coun cours up side  hostos college  NYC,Carmel,3.353670535
01-08-2014,Friday,12:46:00 AM," 1000 Grand Concourse Cortlandt, BX",First Class,4.800619187
01-08-2014,Friday,12:46:00 AM," 1001 Bryant Ave Foxhurst, BX",Diplo,3.326925261
01-08-2014,Friday,12:46:00 AM,"8 FHA 2400 Sedgwick Ave Jerome, BX",Skyline,4.462636628
01-08-2014,Friday,12:46:00 AM,"BASE  170 W Fordham Rd Jerome, BX",Skyline,4.543040086
01-08-2014,Friday,12:46:00 AM,esquina sw Columbus Ave NYC,Skyline,3.713453263
01-08-2014,Friday,12:46:00 AM,"MINIVAN 715 Fairmount Pl Tremont, BX",Diplo,3.477969591
01-08-2014,Friday,12:46:00 AM,"parkeo nw Edward L Grant Hwy High Bridge, BX",American,4.869077562
01-08-2014,Friday,12:46:00 AM,salida 183st 4300 Broadway NYC,Carmel,3.373215971
01-08-2014,Friday,12:47:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Carmel,4.79827532
01-08-2014,Friday,12:47:00 AM,td bank  nw Broadway NYC,First Class,4.439540891
01-08-2014,Friday,12:47:00 AM,tipico dominicano ne Broadway NYC,Prestige,4.809307988
01-08-2014,Friday,12:48:00 AM," 1007 Southern Blvd Foxhurst, BX",Carmel,3.830914636
01-08-2014,Friday,12:48:00 AM," 1011 Longfellow Ave Foxhurst, BX",Carmel,3.747059403
01-08-2014,Friday,12:48:00 AM,"BARBERIA 23 W 184th St Jerome, BX",First Class,3.355248937
01-08-2014,Friday,12:48:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.624163766
01-08-2014,Friday,12:48:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.490493309
01-08-2014,Friday,12:48:00 AM,Manolete ne St Nicholas Ave NYC,Skyline,3.84567288
01-08-2014,Friday,12:48:00 AM,salida por 155st 765   Riverside Dr NYC,Diplo,4.593147771
01-08-2014,Friday,12:48:00 AM,VERO WINE BAR  NW E 77 St NYC,Skyline,4.152174275
01-08-2014,Friday,12:50:00 AM," 1001 Bryant Ave Foxhurst, BX",Skyline,3.895762331
01-08-2014,Friday,12:50:00 AM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.816943668
01-08-2014,Friday,12:50:00 AM,por la 141st st  640 W 141 St NYC,Carmel,4.18165049
01-08-2014,Friday,12:50:00 AM,sale por la 141st 640 Riverside Dr NYC,Diplo,3.012907479
01-08-2014,Friday,12:51:00 AM," 100 de Kruif Pl Co-Op City, BX",Skyline,3.393815144
01-08-2014,Friday,12:51:00 AM," 1027 Leggett Ave South Bronx, BX",Carmel,3.195298848
01-08-2014,Friday,12:51:00 AM,por la 212th st  4996 Broadway NYC,First Class,3.148878482
01-08-2014,Friday,12:51:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",Diplo,3.517001282
01-08-2014,Friday,12:51:00 AM,UPTOWN SOCIAL BAR  NW Dyckman St NYC,Carmel,4.396398982
01-08-2014,Friday,12:52:00 AM," 100 E Mosholu Pkwy S Fordham, BX",Skyline,4.346931891
01-08-2014,Friday,12:52:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.160408756
01-08-2014,Friday,12:52:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.5229723
01-08-2014,Friday,12:53:00 AM, 10 Post Ave NYC,Carmel,4.71263862
01-08-2014,Friday,12:53:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",First Class,3.098853541
01-08-2014,Friday,12:53:00 AM," 1000 Baychester Ave Co-Op City, BX",Diplo,4.006841037
01-08-2014,Friday,12:53:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Diplo,3.968522978
01-08-2014,Friday,12:53:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.841858672
01-09-2014,Monday,12:53:00 AM," 1036 Intervale Ave Foxhurst, BX",First Class,4.751706745
01-09-2014,Monday,12:54:00 AM," 10 E 198th St Jerome, BX",Prestige,3.311052087
01-09-2014,Monday,12:54:00 AM," 1011 Longfellow Ave Foxhurst, BX",Prestige,3.879736455
01-09-2014,Monday,12:54:00 AM," 1041 Prospect Ave Foxhurst, BX",First Class,4.096878116
01-09-2014,Monday,12:54:00 AM,CORNER NW Wadsworth Ave NYC,Skyline,4.786002991
01-09-2014,Monday,12:54:00 AM,salida 133rd st  95 Old Broadway NYC,First Class,3.551617718
01-09-2014,Monday,12:54:00 AM,"SUV 2670 Bainbridge Ave Fordham, BX",Diplo,3.461480793
01-09-2014,Monday,12:55:00 AM,  3473106232 el hombre de la franfura que lo llame Bronx,First Class,3.63658213
01-09-2014,Monday,12:55:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American,4.869869056
01-09-2014,Monday,12:55:00 AM,por el parqueo 156-20 Riverside Dr NYC,Prestige,4.186845188
01-09-2014,Monday,12:56:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.96748189
01-09-2014,Monday,12:56:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.173121397
01-09-2014,Monday,12:56:00 AM,salida por la 141 st 640 Riverside Dr NYC,Skyline,4.789804549
01-09-2014,Monday,12:57:00 AM," 10 W 182nd St Morris Heights, BX",Diplo,3.035410596
01-09-2014,Monday,12:57:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American,4.380737639
01-09-2014,Monday,12:57:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.27332157
01-09-2014,Monday,12:57:00 AM,distric 12 4892 Broadway NYC,Prestige,3.097527346
01-09-2014,Monday,12:57:00 AM,tabaco & ron  nw 10 Ave NYC,Skyline,3.091730819
01-09-2014,Monday,12:58:00 AM,"  E 136th St Mott Haven, BX",Diplo,3.921680029
01-09-2014,Monday,12:58:00 AM,"  Morris Ave Tremont, BX",First Class,4.640798733
01-09-2014,Monday,12:58:00 AM, 1000 Freeman St Bronx,Diplo,3.847660655
01-09-2014,Monday,12:58:00 AM," 1037 Boston Rd Morrisania, BX",First Class,4.816669352
01-09-2014,Monday,12:58:00 AM,"MINIVAN 205 E 176th St Tremont, BX",Diplo,3.91008474
01-09-2014,Monday,12:58:00 AM,por el parqueo 156-20 Riverside Dr NYC,Skyline,4.274362561
01-09-2014,Monday,12:59:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.359536648
01-09-2014,Monday,12:59:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.837164479
01-09-2014,Monday,12:59:00 AM,"macdonalds nw Broadway Kingsbridge, BX",Skyline,4.07440367
01-09-2014,Monday,12:59:00 AM,mc donald sw Broadway NYC,Skyline,3.292504022
01-09-2014,Monday,12:59:00 AM,montefiore hospital north 600 E 233rd St Bronx,Skyline,4.653020133
01-09-2014,Monday,01:00:00 AM, 1000 Baychester Ave Bronx,Diplo,4.962760991
01-09-2014,Monday,01:00:00 AM," 1001 Home St Foxhurst, BX",Diplo,3.830869916
01-09-2014,Monday,01:00:00 AM," 1033 Ave Saint John South Bronx, BX",First Class,3.082237461
01-09-2014,Monday,01:00:00 AM,55 WATER ST NYC,Diplo,3.932303948
01-09-2014,Monday,01:00:00 AM,"550 WEST MOUNT PLEASANT  Livingston, NJ",Skyline,4.848352049
01-09-2014,Monday,01:00:00 AM,"558 Halsey St Bedford Stuyvesant, ",Skyline,3.90555322
01-09-2014,Monday,01:00:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel,3.578277637
01-09-2014,Monday,01:00:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American,3.724521553
01-09-2014,Monday,01:00:00 AM,"credic card 101 W 165th St High Bridge, BX",Skyline,4.754784897
01-09-2014,Monday,01:00:00 AM,"esquina nw Washington Ave Tremont, BX",First Class,4.371434076
01-09-2014,Monday,01:01:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",Diplo,3.006372548
01-09-2014,Monday,01:01:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",Diplo,3.770090024
01-09-2014,Monday,01:01:00 AM," 1007 Southern Blvd Foxhurst, BX",Skyline,4.195415438
01-09-2014,Monday,01:01:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.077323721
01-09-2014,Monday,01:01:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Prestige,3.9861484
01-09-2014,Monday,01:02:00 AM," 100 Erdman Pl Co-Op City, BX",American,3.068137895
01-09-2014,Monday,01:02:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.798874332
01-09-2014,Monday,01:02:00 AM,el parque nw   W 218 St NYC,First Class,3.247266728
01-09-2014,Monday,01:02:00 AM,"SALSA CON FUEGO 2297 Cedar Ave Jerome, BX",First Class,3.952186386
01-09-2014,Monday,01:03:00 AM,  PALEMQUE Bronx,Prestige,4.558269425
01-09-2014,Monday,01:03:00 AM,"BANCO 3 E Fordham Rd Jerome, BX",Diplo,3.596446558
01-09-2014,Monday,01:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.474233884
01-09-2014,Monday,01:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.557387096
01-09-2014,Monday,01:03:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.683116882
01-09-2014,Monday,01:03:00 AM,monkey room 589 Fort Washington Ave NYC,Prestige,3.798901307
01-09-2014,Monday,01:03:00 AM,rest. ne Broadway NYC,Prestige,4.695086122
01-09-2014,Monday,01:03:00 AM,rest. ne Broadway NYC,Diplo,3.7922742
01-09-2014,Monday,01:03:00 AM,"SALIDA POR QUIMBY AV 2045 Story Ave Clason Point, BX",First Class,3.020372286
01-09-2014,Monday,01:04:00 AM,"  E 149th St South Bronx, BX",Prestige,4.688520642
01-09-2014,Monday,01:04:00 AM, 1 GOOD EVENING FROM PRESTIGE #2 & GOD BLESS YOU Bronx,Diplo,4.555901085
01-09-2014,Monday,01:04:00 AM," 10 E 198th St Jerome, BX",American,4.072561967
01-09-2014,Monday,01:04:00 AM,"c-town ne Sedgwick Ave Jerome, BX",First Class,3.238550909
01-09-2014,Monday,01:05:00 AM," 1020 Walton Ave High Bridge, BX",Diplo,3.510358292
01-09-2014,Monday,01:05:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.192559909
01-09-2014,Monday,01:05:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.737393601
01-09-2014,Monday,01:06:00 AM,"501 East 161st Street, Bronx, NY, United S 501 E 161st St Bronx",Prestige,4.011693285
01-09-2014,Monday,01:06:00 AM,EL LAUNDRY 3 Thayer St NYC,Carmel,4.518158511
01-09-2014,Monday,01:06:00 AM,outh beach ne St Nicholas Ave NYC,Carmel,3.514642809
01-09-2014,Monday,01:06:00 AM,"quinto centenario  nw W Fordham Rd Jerome, BX",Diplo,3.524428072
01-09-2014,Monday,01:07:00 AM,  646 286 2550 NYC,Skyline,3.443645526
01-09-2014,Monday,01:07:00 AM,  917-992-3080 NYC,Skyline,3.711919883
01-09-2014,Monday,01:07:00 AM,"barberia grena 2386 Davidson Ave Jerome, BX",Skyline,3.425173122
01-09-2014,Monday,01:07:00 AM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Skyline,4.826057437
01-09-2014,Monday,01:07:00 AM,"esquina nw Jerome Ave Jerome, BX",Skyline,4.046847401
01-09-2014,Monday,01:07:00 AM,manolete bar ne St Nicholas Ave NYC,Prestige,3.838023418
01-09-2014,Monday,01:07:00 AM,"MINIVAN 2400 Walton Ave Jerome, BX",Diplo,4.973407978
01-09-2014,Monday,01:07:00 AM,"parking 2425 Sedgwick Ave Jerome, BX",First Class,3.226389077
01-09-2014,Monday,01:07:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",American,4.119205277
01-09-2014,Monday,01:08:00 AM," 1000 Freeman St Foxhurst, BX",Diplo,4.790151667
01-09-2014,Monday,01:08:00 AM," 1000 Freeman St Foxhurst, BX",Prestige,3.450298569
01-09-2014,Monday,01:08:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Carmel,3.680566287
01-09-2014,Monday,01:08:00 AM,"jet set motel 4565 3rd Ave Fordham, BX",Skyline,4.753513953
01-09-2014,Monday,01:09:00 AM, 10 Columbus Circle NYC,Skyline,4.118903829
01-09-2014,Monday,01:09:00 AM," 100 Donizetti Pl Co-Op City, BX",Skyline,4.296659732
01-09-2014,Monday,01:09:00 AM," 1020 Walton Ave High Bridge, BX",American,4.363524426
01-09-2014,Monday,01:09:00 AM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.627698204
01-09-2014,Monday,01:09:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.136913856
01-09-2014,Monday,01:09:00 AM,"jet set motel 4565 3rd Ave Fordham, BX",First Class,4.253312185
01-09-2014,Monday,01:09:00 AM,ricardo restaurant  nw 2 Ave NYC,Carmel,4.466371215
01-09-2014,Monday,01:09:00 AM,"uina ne Bainbridge Ave Williamsbridge, BX",First Class,4.550171152
01-09-2014,Monday,01:10:00 AM,  la base Bronx,Diplo,4.140100465
01-09-2014,Monday,01:10:00 AM,55 Water St Nyc,Prestige,3.627178724
01-09-2014,Monday,01:10:00 AM,550 Madison Ave Nyc,First Class,4.592998415
01-09-2014,Monday,01:10:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.545423242
01-09-2014,Monday,01:10:00 AM,restaurant  nw W 181 St NYC,First Class,3.783886161
01-09-2014,Monday,01:10:00 AM,salida 183st 4300 Broadway NYC,Prestige,4.671193974
01-09-2014,Monday,01:10:00 AM,salida 213st 5008 Broadway NYC,Skyline,3.183967393
01-09-2014,Monday,01:10:00 AM,salida 213st 5008 Broadway NYC,Carmel,3.642432957
01-09-2014,Monday,01:10:00 AM,squina d academy 33 Vermilyea Ave NYC,Diplo,4.430843093
01-09-2014,Monday,01:10:00 AM,vacca lounge nw W 203 St NYC,Carmel,4.843205278
01-09-2014,Monday,01:11:00 AM,  opera house hotel  Bronx,American,3.770819768
01-09-2014,Monday,01:11:00 AM," 1038 Lowell St Foxhurst, BX",Diplo,4.906911089
01-09-2014,Monday,01:11:00 AM,"silhouette nw Broadway Kingsbridge, BX",Carmel,4.409613477
01-09-2014,Monday,01:11:00 AM,"sillouhette lounge  nw Broadway Kingsbridge, BX",Diplo,4.714634689
02-07-2014,Wednesday,01:12:00 AM," 1  E 198th St Jerome, BX",Prestige,4.250402191
02-07-2014,Wednesday,01:12:00 AM," 1011 Washington Ave Morrisania, BX",First Class,4.649749181
02-07-2014,Wednesday,01:12:00 AM,MAMAJUANA 250 Dyckman St NYC,Skyline,4.773251098
02-07-2014,Wednesday,01:12:00 AM,por el frente 150 W 225 St NYC,Skyline,4.707456079
02-07-2014,Wednesday,01:13:00 AM,"BARBERIA 23 W 184th St Jerome, BX",Skyline,4.311716437
02-07-2014,Wednesday,01:14:00 AM,"APPLEBEE*S 610 Exterior St Cortlandt, BX",First Class,3.124954532
02-07-2014,Wednesday,01:14:00 AM,MALECON RESTAURANT NE Broadway NYC,Skyline,3.109581869
02-07-2014,Wednesday,01:14:00 AM,"MINIVAN 436 E 136th St Mott Haven, BX",Skyline,3.228663697
02-07-2014,Wednesday,01:14:00 AM,por el frente 150 W 225 St NYC,Diplo,4.793354596
02-07-2014,Wednesday,01:14:00 AM,UMBRELLAS LOUNGE  nw W 202 St NYC,Prestige,3.680531006
02-07-2014,Wednesday,01:15:00 AM,550 Madison Ave Nyc,Prestige,4.218560567
02-07-2014,Wednesday,01:15:00 AM,"7-8t 2400 Sedgwick Ave Jerome, BX",First Class,3.43251091
02-07-2014,Wednesday,01:15:00 AM,salida por cumming st 4791 Broadway NYC,Skyline,4.997713729
02-07-2014,Wednesday,01:16:00 AM,"BASE 170 W Fordham Rd Jerome, BX",American,3.185803243
02-07-2014,Wednesday,01:16:00 AM,"MINIVAN 2080 Grand Ave Morris Heights, BX",Skyline,4.496611208
02-07-2014,Wednesday,01:16:00 AM,por la 187th st  66 Overlook Ter NYC,Skyline,3.382533407
02-07-2014,Wednesday,01:17:00 AM," 1013 Bryant Ave Foxhurst, BX",First Class,3.280430601
02-07-2014,Wednesday,01:17:00 AM,sanitation ne 9 Ave NYC,First Class,3.780636873
02-07-2014,Wednesday,01:17:00 AM,"timarin 3708 Riverdale Ave Kingsbridge, BX",Prestige,3.622272159
02-07-2014,Wednesday,01:17:00 AM,vacca lounge  nw W 203 St NYC,First Class,4.959361088
02-07-2014,Wednesday,01:18:00 AM," 1017 Leggett Ave South Bronx, BX",Diplo,4.714398312
02-07-2014,Wednesday,01:18:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.077604962
02-07-2014,Wednesday,01:18:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.624973083
02-07-2014,Wednesday,01:18:00 AM,made in mexico nw 10 Ave NYC,Diplo,4.020547008
02-07-2014,Wednesday,01:18:00 AM,REST..   NE E 33 St NYC,Skyline,3.946651267
02-07-2014,Wednesday,01:18:00 AM,vacca lounge nw W 203 St NYC,Skyline,4.229036905
02-07-2014,Wednesday,01:18:00 AM,"villa baron 737 Throggs Neck Blvd Throgs Neck, BX",First Class,3.676637646
02-07-2014,Wednesday,01:19:00 AM," 1000 Duncan St Baychester, BX",Skyline,3.954374914
02-07-2014,Wednesday,01:19:00 AM," 1008 Garrison Ave Hunts Point, BX",Prestige,4.367736646
02-07-2014,Wednesday,01:19:00 AM," 1029 Wheeler Ave Soundview, BX",Skyline,3.452063357
02-07-2014,Wednesday,01:19:00 AM,er hospital 5141 Broadway NYC,First Class,4.879901848
02-07-2014,Wednesday,01:19:00 AM,salida 187st 66 Overlook Ter NYC,Diplo,3.467875027
02-07-2014,Wednesday,01:19:00 AM,salida por la 92 st 200 Riverside Dr NYC,First Class,4.575335513
02-07-2014,Wednesday,01:19:00 AM,vacca  W 203 St NYC,Prestige,3.493057225
